DATE, EX_NUM, MEAN_METHOD, BOOL_ALPHA_THETA, EMIN, EMAX, LOW_RANK_APPROX_METHOD, LOW_RANK_ITE, APF_METHOD, APF_ITE, BOOL_LOG, SYLVESTER_BUILD_METHOD, GCD_METHODM, METHOD_NAME, DECONVOLUTION_METHOD HX, DECONVOLUTION_METHOD WX, DECONVOLUTION_PREPROC, FORWARD_ERROR, BACKWARD_ERROR, ERROR_FX, ERROR_HX, ERROR_WX 
05-Oct-2017 17:11:17,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,9.979714e-08,4.232665e-07,1.732202e-07,5.470552e-07,8.898797e-08
05-Oct-2017 17:11:24,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,8,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,1.270225e-07,2.271847e-07,7.117226e-08,2.547785e-07,5.169007e-08
05-Oct-2017 17:11:32,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,4,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,2.490198e-07,1.211342e-06,7.146701e-07,3.959908e-06,3.399466e-07
05-Oct-2017 17:11:39,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,4.031597e-08,2.928568e-07,1.732202e-07,2.279578e-07,5.866198e-08
05-Oct-2017 17:11:46,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,8,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.389457e-07,2.486127e-07,7.117226e-08,1.650791e-07,5.721649e-08
05-Oct-2017 17:11:55,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,4,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,3.557080e-07,1.410450e-06,7.146701e-07,4.581964e-06,3.769831e-07
05-Oct-2017 17:12:01,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,3.545536e-08,2.753485e-07,1.732202e-07,2.456172e-07,5.522877e-08
05-Oct-2017 17:12:08,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,8,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,1.409120e-07,2.509528e-07,7.117226e-08,1.712547e-07,5.802187e-08
05-Oct-2017 17:12:17,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,4,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,3.988723e-07,1.474683e-06,7.146701e-07,5.060443e-06,3.982475e-07
05-Oct-2017 17:12:24,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,7.415204e-08,3.571431e-07,1.732202e-07,2.666355e-07,7.548794e-08
05-Oct-2017 17:12:31,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,8,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,6.227328e-08,2.193876e-07,7.117226e-08,1.422140e-07,4.881663e-08
05-Oct-2017 17:12:40,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,4,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.057698e-06,1.859044e-06,7.146701e-07,4.718799e-06,4.299474e-07
05-Oct-2017 17:12:46,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,4.677534e-08,3.628816e-07,1.732202e-07,2.424056e-07,7.351862e-08
05-Oct-2017 17:12:53,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,8,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,5.476533e-08,2.480758e-07,7.117226e-08,1.479398e-07,5.434547e-08
05-Oct-2017 17:13:02,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,4,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,7.712418e-07,1.779045e-06,7.146701e-07,6.523288e-06,6.895311e-07
15-Oct-2017 22:11:50,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,1.415229e-07,1.066387e-07,7.648726e-09,1.030905e-08,6.816541e-09
15-Oct-2017 22:11:54,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,1.039945e-07,8.613960e-08,8.518160e-09,2.472890e-08,5.067504e-09
15-Oct-2017 22:11:58,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,7.473429e-08,6.283388e-08,6.302314e-09,6.833732e-09,3.688832e-09
15-Oct-2017 22:12:01,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.499519e-07,1.087660e-07,7.648726e-09,1.703681e-08,7.406629e-09
15-Oct-2017 22:12:04,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.069394e-07,8.688422e-08,8.518160e-09,2.328529e-08,5.148203e-09
15-Oct-2017 22:12:07,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,6.960434e-08,6.224620e-08,6.302314e-09,8.888134e-09,3.662881e-09
15-Oct-2017 22:12:10,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,1.469772e-07,1.080154e-07,7.648726e-09,1.668505e-08,7.185990e-09
15-Oct-2017 22:12:13,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,1.060710e-07,8.666468e-08,8.518160e-09,2.299848e-08,5.121730e-09
15-Oct-2017 22:12:16,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,6.950175e-08,6.227219e-08,6.302314e-09,8.652227e-09,3.663534e-09
15-Oct-2017 22:12:19,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,4.134028e-08,4.533310e-08,7.648726e-09,4.773168e-09,2.762469e-09
15-Oct-2017 22:12:22,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,4.841726e-08,5.153573e-08,8.518160e-09,6.018496e-09,3.105654e-09
15-Oct-2017 22:12:25,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,7.366965e-09,3.921203e-09,6.302314e-09,3.203316e-09,5.366087e-10
15-Oct-2017 22:12:28,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,3.817905e-08,3.818220e-08,7.648726e-09,5.651938e-09,2.260324e-09
15-Oct-2017 22:12:31,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,6.015668e-08,6.651679e-08,8.518160e-09,8.851199e-09,4.066952e-09
15-Oct-2017 22:12:34,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,2.503715e-08,2.181781e-08,6.302314e-09,3.543483e-09,1.289610e-09
15-Oct-2017 22:14:19,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,7.454430e-08,1.637242e-07,1.167037e-08,3.466102e-08,1.397588e-08
15-Oct-2017 22:14:22,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,1.449548e-07,1.755349e-07,2.034715e-08,8.399693e-08,1.119235e-08
15-Oct-2017 22:14:25,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,4.667169e-07,4.066681e-07,2.513442e-08,4.050796e-08,2.403650e-08
15-Oct-2017 22:14:28,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,4.188628e-08,1.725922e-07,1.167037e-08,6.078507e-08,1.772988e-08
15-Oct-2017 22:14:31,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.515963e-07,1.738441e-07,2.034715e-08,8.089015e-08,1.079829e-08
15-Oct-2017 22:14:34,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,5.195872e-07,4.200432e-07,2.513442e-08,4.808866e-08,2.495630e-08
15-Oct-2017 22:14:37,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,4.508804e-08,1.716722e-07,1.167037e-08,5.964383e-08,1.732546e-08
15-Oct-2017 22:14:40,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,1.471618e-07,1.749728e-07,2.034715e-08,8.034515e-08,1.105574e-08
15-Oct-2017 22:14:43,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,5.091120e-07,4.173949e-07,2.513442e-08,4.665300e-08,2.463315e-08
15-Oct-2017 22:14:46,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.463173e-07,1.461909e-07,1.167037e-08,1.458999e-08,8.652506e-09
15-Oct-2017 22:14:49,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.720474e-07,1.901275e-07,2.034715e-08,2.009387e-08,1.162198e-08
15-Oct-2017 22:14:52,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.654571e-07,1.641161e-07,2.513442e-08,1.805941e-08,9.699039e-09
15-Oct-2017 22:14:55,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,8.041863e-08,8.386406e-08,1.167037e-08,1.254533e-08,5.019845e-09
15-Oct-2017 22:14:58,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,1.548721e-07,1.762194e-07,2.034715e-08,2.346393e-08,1.090739e-08
15-Oct-2017 22:15:01,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,3.003760e-08,2.418780e-08,2.513442e-08,4.217699e-09,1.440484e-09
15-Oct-2017 22:27:02,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,7.454430e-08,1.637242e-07,1.167037e-08,3.466102e-08,1.397588e-08
15-Oct-2017 22:27:30,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,1.449548e-07,1.755349e-07,2.034715e-08,8.399693e-08,1.119235e-08
15-Oct-2017 22:27:52,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,4.667169e-07,4.066681e-07,2.513442e-08,4.050796e-08,2.403650e-08
15-Oct-2017 22:27:55,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,4.188628e-08,1.725922e-07,1.167037e-08,6.078507e-08,1.772988e-08
15-Oct-2017 22:28:02,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.515963e-07,1.738441e-07,2.034715e-08,8.089015e-08,1.079829e-08
15-Oct-2017 22:28:05,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,5.195872e-07,4.200432e-07,2.513442e-08,4.808866e-08,2.495630e-08
15-Oct-2017 22:28:08,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,4.508804e-08,1.716722e-07,1.167037e-08,5.964383e-08,1.732546e-08
15-Oct-2017 22:28:11,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,1.471618e-07,1.749728e-07,2.034715e-08,8.034515e-08,1.105574e-08
15-Oct-2017 22:28:13,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,5.091120e-07,4.173949e-07,2.513442e-08,4.665300e-08,2.463315e-08
15-Oct-2017 22:28:16,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.463173e-07,1.461909e-07,1.167037e-08,1.458999e-08,8.652506e-09
15-Oct-2017 22:28:19,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.720474e-07,1.901275e-07,2.034715e-08,2.009387e-08,1.162198e-08
15-Oct-2017 22:28:22,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.654571e-07,1.641161e-07,2.513442e-08,1.805941e-08,9.699039e-09
15-Oct-2017 22:28:25,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,8.041863e-08,8.386406e-08,1.167037e-08,1.254533e-08,5.019845e-09
15-Oct-2017 22:28:28,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,1.548721e-07,1.762194e-07,2.034715e-08,2.346393e-08,1.090739e-08
15-Oct-2017 22:28:31,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,3.003760e-08,2.418780e-08,2.513442e-08,4.217699e-09,1.440484e-09
22-Oct-2017 18:18:43,10,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,6.569360e-07,1.951555e-05,8.338503e-06,4.617431e-06,1.616974e-06
22-Oct-2017 18:24:40,10,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,1.841869e-05,2.977468e-04,1.329666e-05,4.633960e-05,2.236782e-05
22-Oct-2017 18:26:40,10,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,6.569360e-07,1.951555e-05,8.338503e-06,4.617431e-06,1.616974e-06
22-Oct-2017 18:29:01,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,6.015668e-08,6.651679e-08,8.518160e-09,8.851199e-09,4.066952e-09
22-Oct-2017 18:29:49,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,2.503715e-08,2.181781e-08,6.302314e-09,3.543483e-09,1.289610e-09
22-Oct-2017 18:30:16,1,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,3.003760e-08,2.418780e-08,2.513442e-08,4.217699e-09,1.440484e-09
22-Oct-2017 18:31:35,1,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-12,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,3.004535e-12,2.419990e-12,2.517198e-12,4.220448e-13,1.440985e-13
22-Oct-2017 18:31:53,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,3.003753e-10,2.418770e-10,2.513500e-10,4.217681e-11,1.440476e-11
22-Oct-2017 18:32:17,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,8.041865e-10,8.386435e-10,1.167067e-10,1.254536e-10,5.019861e-11
22-Oct-2017 18:32:31,1,None,0,1.000000e-10,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,1.282033e-10,9.610091e-11,2.817071e-10,2.909371e-11,6.190978e-12
22-Oct-2017 18:33:26,1,None,0,1.000000e-10,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,5.138031e-09,4.319867e-09,2.817071e-10,4.967066e-10,2.536094e-10
22-Oct-2017 18:34:33,7,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,2.549956e-10,1.489760e-09,8.142236e-10,5.433097e-10,3.884146e-10
22-Oct-2017 18:34:53,7,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,1.629980e-08,9.401689e-08,4.543248e-08,3.421863e-08,2.452950e-08
22-Oct-2017 18:35:12,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,4.677534e-08,3.628816e-07,1.732202e-07,2.424056e-07,7.351862e-08
22-Oct-2017 18:35:58,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,7.712415e-07,1.779043e-06,7.146698e-07,6.523297e-06,6.895311e-07
22-Oct-2017 18:37:35,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,7.415204e-08,3.571431e-07,1.732202e-07,2.666355e-07,7.548794e-08
22-Oct-2017 18:37:41,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,6.227346e-08,2.193892e-07,7.117294e-08,1.422154e-07,4.881691e-08
22-Oct-2017 18:38:46,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,7.415204e-08,3.571431e-07,1.732202e-07,2.666355e-07,7.548794e-08
22-Oct-2017 18:38:52,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,6.227346e-08,2.193892e-07,7.117294e-08,1.422154e-07,4.881691e-08
22-Oct-2017 18:38:58,9,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.057698e-06,1.859042e-06,7.146698e-07,4.718800e-06,4.299478e-07
22-Oct-2017 18:40:42,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,1.190739e-07,4.739401e-07,1.859451e-07,7.430621e-07,1.004305e-07
22-Oct-2017 18:40:48,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,1.515829e-07,2.531748e-07,5.929964e-08,3.360100e-07,6.612611e-08
22-Oct-2017 18:40:55,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,5.620156e-07,2.591373e-06,1.464018e-06,8.277155e-06,7.399350e-07
22-Oct-2017 18:41:01,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,5.125407e-08,3.340440e-07,1.859451e-07,2.552479e-07,6.687065e-08
22-Oct-2017 18:41:07,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.574021e-07,2.720288e-07,5.929964e-08,1.674588e-07,6.774625e-08
22-Oct-2017 18:41:14,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,7.739002e-07,2.995084e-06,1.464018e-06,9.544355e-06,8.156017e-07
22-Oct-2017 18:41:20,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,4.623528e-08,3.159517e-07,1.859451e-07,2.700471e-07,6.308889e-08
22-Oct-2017 18:41:26,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,1.581504e-07,2.723792e-07,5.929964e-08,1.699922e-07,6.793130e-08
22-Oct-2017 18:41:32,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,8.643439e-07,3.141946e-06,1.464018e-06,1.075641e-05,8.662984e-07
22-Oct-2017 18:41:38,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,7.550415e-08,3.812714e-07,1.859451e-07,3.008477e-07,7.992312e-08
22-Oct-2017 18:41:45,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,5.624101e-08,1.867370e-07,5.929964e-08,1.536502e-07,4.228729e-08
22-Oct-2017 18:41:51,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,2.117857e-06,3.693984e-06,1.464018e-06,1.046807e-05,8.659290e-07
22-Oct-2017 18:41:57,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,5.087199e-08,3.857585e-07,1.859451e-07,2.726669e-07,7.733295e-08
22-Oct-2017 18:42:03,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,5.070224e-08,2.325746e-07,5.929964e-08,1.577688e-07,5.104032e-08
22-Oct-2017 18:42:09,9,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,1.601936e-06,3.830362e-06,1.464018e-06,1.455727e-05,1.566240e-06
26-Oct-2017 17:28:31,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,2.503715e-08,2.181781e-08,6.302314e-09,3.543483e-09,1.289610e-09
26-Oct-2017 17:30:52,13,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,50,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,3.980180e+00,,,,5.477226e+03
26-Oct-2017 17:31:51,14,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,1.749670e-06,4.658759e-07,4.670908e-08,1.148677e-07,1.698729e-07
26-Oct-2017 17:32:45,14,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,1.913138e-06,5.095688e-07,4.798194e-08,1.263686e-07,1.877817e-07
26-Oct-2017 17:33:01,14,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,2.333299e-06,6.148023e-07,1.087751e-07,1.370082e-07,1.342126e-07
26-Oct-2017 17:33:28,14,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,1.091907e-06,5.096509e-07,1.087751e-07,1.001173e-07,1.269127e-07
26-Oct-2017 17:33:44,15,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,7.967092e-06,3.210969e-06,2.112580e-06,2.776519e-06,6.769628e-07
26-Oct-2017 17:36:39,Zeng1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,1.981685e-07,6.333752e-08,1.883474e-08,6.952336e-09,5.050890e-09
26-Oct-2017 17:37:13,Zeng1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,1.958000e-05,6.252604e-06,1.879747e-06,6.876352e-07,4.938815e-07
